Smiles,Standard Value
s1c(-c2nc(ncc2C#N)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(S(=O)(=O)N3CC[NH+](CC3)C)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(S(=O)(=O)NCCOC)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc([N+](=O)[O-])ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(ccc2)C(=O)N2CCN(CC2)C(=O)C)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(ccc2)C(=O)N2CCOCC2)c(nc1NC)C,0
s1c(-c2nc(ncc2C#N)Nc2cc(ccc2)C(=O)N2CC[NH+](CC2)C)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(ccc2)C(=O)NC2CC[NH+](CC2)C)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2ccc(N3CCN(CC3)C(=O)C)cc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2ccc(N3CC[NH2+]CC3)cc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2ccc(cc2)C(=O)NC2CC[NH+](CC2)C)c(nc1NC)C,1
s1c(-c2nc(ncc2C)Nc2cc(S(=O)(=O)N)ccc2)c(nc1NC)C,0
s1c(-c2nc(ncc2CC)Nc2cc(S(=O)(=O)N)ccc2)c(nc1NC)C,0
s1c(-c2nc(ncc2F)Nc2cc(N3CCC[NH2+]CC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(N3CCN(CC3)C(=O)C)ccc2)c(nc1N)C,0
s1c(-c2nc(ncc2F)Nc2cc(N3CCN(CC3)C(=O)C)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(N3CCOCC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(N3CC[NH+](CC3)C)ccc2)c(nc1N)C,1
s1c(-c2nc(ncc2F)Nc2cc(N3CC[NH+](CC3)C)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(N3CC[NH2+]CC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(S(=O)(=O)N)ccc2)c(nc1N)C,1
s1c(-c2nc(ncc2F)Nc2cc(S(=O)(=O)N)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(S(=O)(=O)N3CCOCC3)c(cc2)C)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(S(=O)(=O)NCCOC)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2cc(ccc2)C(=O)NC2CC[NH+](CC2)C)c(nc1NC)C,1
s1c(-c2nc(ncc2F)Nc2ncc(N3CCC[NH2+]CC3)cc2)c(nc1NC1CCCC1)C,1
s1c(-c2nc(ncc2F)Nc2ncc(N3CC[NH+](CC3)C)cc2)c(nc1NC1CCCC1)C,0
s1c(-c2nc(ncc2F)Nc2ncc(N3CC[NH+](CC3)CC)cc2)c(nc1NC1CCCC1)C,1
s1c(-c2nc(ncc2F)Nc2ncc(N3CC[NH2+]CC3)cc2)c(nc1NC1CCCC1)C,1
s1c(-c2nc(ncc2F)Nc2ncc(cc2)C[NH+]2CC[NH+](CC2)CC)c(nc1NC1CCCC1)C,1
s1c(C(=O)N)c(O[C@H](C)c2ccccc2C(F)(F)F)cc1-n1c2cc(ccc2nc1)C[NH+]1CC[NH+](CC1)C,0
s1c(SCc2oc(cn2)C(C)(C)C)cnc1NC(=O)C1CC[NH2+]CC1,1
s1c(SCc2oc(cn2)C(C)(C)C)cnc1NC(=O)[C@@H]1C[C@@H](C[NH2+]C1)C,1
s1c(SCc2oc(cn2)C(C)(C)C)cnc1NC1CCC([NH3+])CC1,1
s1c(c(nc1NC)C1CC1)-c1nc(ncc1)Nc1cc(N2CCC[NH2+]CC2)ccc1,1
s1c(c(nc1NC)C1CC1)-c1nc(ncc1)Nc1cc(S(=O)(=O)N)ccc1,1
s1c(c(nc1NC)C1CC1)-c1nc(ncc1)Nc1ccc(S(=O)(=O)N)cc1,1
s1c(cnc1NC(=O)Cc1ccccc1)C(C)C,1
s1c(cnc1NC)-c1nc(ncc1)Nc1cc(S(=O)(=O)N)ccc1,1
s1c(cnc1NC)-c1nc(ncc1)Nc1ccc(S(=O)(=O)N)cc1,1
s1c(cnc1Nc1[nH+]ccc(N2CCC(F)(F)CC2)c1)-c1cc(ccc1)C(=O)NCC[NH3+],1
s1c(cnc1Nc1[nH+]ccc(N2CCC(F)(F)CC2)c1)-c1cc(cnc1)C(=O)NC[NH3+],1
s1c(cnc1Nc1[nH+]ccc(N2CCC(F)CC2)c1)-c1cc(cnc1)C(=O)NC[NH3+],1
s1c(cnc1Nc1[nH+]ccc(N2CCN(CC2)C(=O)C)c1)-c1cc(cnc1)C(=O)NCC[NH3+],1
s1c(cnc1Nc1[nH+]ccc(N2CCN(S(=O)(=O)C)CC2)c1)-c1cc(cnc1)C(=O)NCC(F)(F)F,0
s1c(cnc1Nc1[nH+]ccc(N2CCN(S(=O)(=O)C)CC2)c1)-c1cc(cnc1)C(=O)NCC[NH3+],1
s1c(cnc1Nc1[nH+]ccc(N2CCOCC2)c1)-c1cc(cnc1)C(=O)NCC(F)(F)F,1
s1c(cnc1Nc1[nH+]ccc(N2CCOCC2)c1)-c1cc(cnc1)C(=O)NCC[NH3+],1
s1c(cnc1Nc1[nH+]ccc(N2CC[NH+](CC2)CC(=O)N2CCOCC2)c1)-c1cccnc1,0
s1c(cnc1Nc1[nH+]ccc(N2CC[NH2+]CC2)c1)-c1cc(cnc1)-c1cn[nH]c1,1
s1c(cnc1Nc1[nH+]ccc(N2CC[NH2+]CC2)c1)-c1cncnc1,0
s1c(cnc1Nc1nc(N2CC[NH2+]CC2)ccc1)-c1ccc(nc1)C,1
s1c(cnc1Nc1nc(N2CC[NH2+]CC2)ccc1)-c1ccccc1,1
s1c(cnc1Nc1nc(N2CC[NH2+]CC2)ccc1)-c1cncnc1,1
s1c(cnc1Nc1nc(NCCC[NH3+])ccc1)-c1ccc(nc1)C,1
s1c(cnc1Nc1ncc(nc1)C[NH+]1CC[NH+](CC1)C)-c1nc(OC2CCCCC2)nc(c1)C,1
s1c(cnc1Nc1ncccc1)-c1nc(OC2CCCCC2)ncc1,1
s1c(cnc1Nc1ncccc1)-c1nc(OC2CCCCC2)ncc1C,1
s1c(cnc1Nc1ncccc1C)-c1cc(cnc1)C(=O)NCC[NH3+],1
s1c-2c(nc1C)CCc1c-2nc(nc1)N(C)c1cc([N+](=O)[O-])ccc1,0
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1cc(O)ccc1,1
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1cc([N+](=O)[O-])ccc1,1
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1ccc(N(C)C)cc1,1
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1ccc(N2CCOCC2)cc1,1
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1ccc(O)cc1,1
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1ccc(OC)nc1,0
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1ccc([N+](=O)[O-])cc1,0
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1ccc(cc1)C(OC)=O,0
s1c-2c(nc1C)CCc1c-2nc(nc1)Nc1ccccc1,0
s1c-2c(nc1N)CCc1c-2nc(nc1)Nc1cc([N+](=O)[O-])ccc1,1
s1c-2c(nc1N)CCc1c-2nc(nc1)Nc1ccc(N(C)C)cc1,1
s1c-2c(nc1N)CCc1c-2nc(nc1)Nc1ccccc1,0
s1c2c\3c(NC(=O)/C/3=C\Nc3ccc(S(=O)(=O)Nc4ncccc4)cc3)ccc2nc1,1
s1cc(cc1-c1n[nH]c(NC(=O)c2ccc(NC3CC[NH+](CC3)C)cc2)c1)C#N,0
s1cc(cc1C(=O)NCC(F)(F)F)-c1c2n(nc1)C=C(C=N2)c1ccc(OCC[NH+]2CCCCC2)cc1,1
s1cc(cc1C(=O)NCC(F)(F)F)-c1c2n(nc1)C=C(C=N2)c1cn(nc1)C,1
s1cc(cc1C(=O)N[C@@H]1CCCC[C@@H]1[NH3+])-c1c2n(nc1)C=C(C=N2)c1cn(nc1)C,1
s1ccnc1-c1cc2[nH]nc(c2cc1)-c1[nH]c2c(c1)cc(cc2)C[NH+]1CCCCC1,0
s1ncc(c1)-c1cc2[nH]nc(c2cc1)-c1[nH]c2c(c1)cc(cc2)C[NH+]1CCCCC1,1
